Order_ID,Order_Date,Order_Quantity,Garment_Type,Fabric_Type,Fabric_Width_inches,Fabric_Width_cm,Pattern_Complexity,Marker_Efficiency_%,Expected_Defect_Rate_%,Operator_Experience_Years,Season,Supplier_ID,Production_Line,Fabric_GSM,Base_Consumption_Per_Unit_m,Planned_BOM_m,Actual_Consumption_m,Planned_BOM_yards,Actual_Consumption_yards,Base_Consumption_Per_Unit_yards,Planned_BOM,Actual_Consumption,Base_Consumption_Per_Unit,Measurement_Unit,Variance_m,Variance_yards,Variance_%,season_encoded,Order_Size_Category,Fabric_Cost_Per_m,Fabric_Cost_Per_yard,Planned_Cost_USD,Actual_Cost_USD,Waste_Cost_USD,Savings_Potential_USD,Efficiency_x_Experience,Defect_x_Complexity,Order_Value_USD
ORD_000001,2022-01-01,2171,Dress,Cotton-Blend,55,139.7,Medium,84.45065582813422,1.2395463025525308,6,Fall,SUP_3,Line_D,216.21902282452874,3.9513242662848964,9007.241231209737,9279.96478691405,9850.438791447034,10148.69289872493,4.321220763504653,9007.241231209737,9279.96478691405,3.9513242662848964,meters,272.7235557043132,298.25410727789676,3.027825598356762,0,Large,7.0,7.6552930881,63050.68861846816,64959.75350839835,1909.0648899301923,1909.0648899301923,506.7039349688053,1.4254782479354104,60048.27487473157
ORD_000002,2022-01-01,4525,Shirt,Polyester,71,180.34,Complex,79.77402825240561,1.885165542202176,15,Fall,SUP_9,Line_A,141.39444438190085,2.1559276921370745,10243.351447266275,10016.915531646635,11202.26536189095,10954.632033356575,2.357751194294333,10243.351447266275,10016.915531646635,2.1559276921370745,meters,-226.43591561964058,-247.63332853437532,-2.210564743242031,0,XLarge,6.2,6.78040244946,63508.77897305091,62104.876296209135,0.0,1403.9026768417716,1196.6104237860843,2.5449734819729377,60484.55140290562
ORD_000003,2022-01-01,2412,T-Shirt,Silk,71,180.34,Medium,84.3519922287138,0.40373242609380455,11,Spring,SUP_3,Line_B,193.43891576659422,1.2243539980037703,3100.7989353443486,3031.7132228122123,3391.0749510470614,3315.521897099386,1.3389698140436948,3100.7989353443486,3031.7132228122123,1.2243539980037703,meters,-69.08571253213631,-75.55305394767538,-2.2279971701700885,1,Large,25.0,27.3403324575,77519.97338360871,75792.8305703053,0.0,1727.1428133034078,927.8719145158518,0.4642922900078752,73828.54607962735
ORD_000004,2022-01-01,2656,Jacket,Cotton-Blend,63,160.02,Complex,80.87843651051193,0.49718469714830105,2,Spring,SUP_10,Line_A,119.28901847469521,4.724409448818897,13175.433070866142,13191.285379468898,14408.828817160818,14426.165112657549,5.166676999842519,13175.433070866142,13191.285379468898,4.724409448818897,meters,15.852308602756239,17.3362954967306,0.1203171730104969,1,Large,7.0,7.6552930881,92228.03149606299,92338.99765628228,110.96616021929367,110.96616021929367,161.75687302102386,0.6711993411502064,87836.22047244094
ORD_000005,2022-01-01,402,Dress,Cotton,55,139.7,Medium,88.02324344324101,2.4840710307103877,12,Summer,SUP_5,Line_C,173.62541390154706,3.9513242662848964,1667.8539727988548,1716.7266077530064,1823.987284275314,1877.4350477841356,4.321220763504653,1667.8539727988548,1716.7266077530064,3.9513242662848964,meters,48.872634954151636,53.44776350882148,2.9302706202832383,2,Small,8.5,9.29571303555,14176.758768790265,14592.176165900555,415.4173971102889,415.4173971102889,1056.2789213188921,2.8566816853169454,13501.675017895492
ORD_000006,2022-01-02,4766,Pants,Cotton,55,139.7,Simple,86.73272732314047,0.44767799500195765,10,Fall,SUP_8,Line_B,191.9909213842706,2.8632784538296354,14328.704366499645,13861.032159477621,15670.06164261329,15158.609097768693,3.1313193938439516,14328.704366499645,13861.032159477621,2.8632784538296354,meters,-467.67220702202394,-511.45254484459656,-3.2638834263022165,0,XLarge,8.5,9.29571303555,121793.98711524699,117818.77335555978,0.0,3975.2137596872035,867.3272732314047,0.44767799500195765,115994.27344309236
ORD_000007,2022-01-02,1721,Dress,Polyester,71,180.34,Simple,82.71769767899703,3.317715684500822,15,Winter,SUP_1,Line_B,197.81571286363533,2.6616391260951535,4809.714982810247,4932.39400257899,5259.968266234042,5394.131673675548,2.9108039435732502,4809.714982810247,4932.39400257899,2.6616391260951535,meters,122.67901976874236,134.16340744150602,2.550650510626781,3,Large,6.2,6.78040244946,29820.232893423534,30580.842815989738,760.6099225662027,760.6099225662027,1240.7654651849555,3.317715684500822,28400.22180326051
ORD_000008,2022-01-02,2247,T-Shirt,Cotton,59,149.86,Medium,89.36119686589099,3.3692883391923325,8,Spring,SUP_8,Line_B,177.36567420702207,1.4733751501401304,3476.207660483117,3505.084144946213,3801.6269251566678,3833.2066325736632,1.6113026575780056,3476.207660483117,3505.084144946213,1.4733751501401304,meters,28.876484463096403,31.57970741699546,0.8306892822128814,1,Large,8.5,9.29571303555,29547.765114106493,29793.215232042814,245.45011793631943,245.45011793631943,714.8895749271279,3.874681590071182,28140.72868010142
ORD_000009,2022-01-02,3183,Pants,Denim,59,149.86,Simple,81.1747385730574,3.127786013871039,5,Spring,SUP_5,Line_B,173.95938535373014,2.6691578806886422,8920.726010943545,9170.331537935039,9755.824596058572,10028.79651970565,2.9190265535833437,8920.726010943545,9170.331537935039,2.6691578806886422,meters,249.60552699149412,272.97192364707735,2.79804050348917,1,XLarge,9.5,10.38932633385,84746.89710396368,87118.14961038287,2371.252506419194,2371.252506419194,405.873692865287,3.127786013871039,80711.33057520351
ORD_000010,2022-01-02,4302,T-Shirt,Polyester,71,180.34,Simple,84.85886212612766,1.743591053980326,5,Fall,SUP_9,Line_A,194.18607938067046,1.0646556504380613,4809.156038593766,4670.046469389019,5259.356997405891,5107.224922602795,1.1643215774293,4809.156038593766,4670.046469389019,1.0646556504380613,meters,-139.10956920474746,-152.13207480309575,-2.892598370449717,0,XLarge,6.2,6.78040244946,29816.767439281353,28954.288110211917,0.0,862.4793290694342,424.2943106306383,1.743591053980326,28396.92137074415
